ExceptionID,LoanID,Category,Priority,Status,CreatedDate,OwnerTeam,AgeDays
E0001780,L0001158,Payment Mismatch,Medium,Open,2027-03-27,Finance Ops,5
E0001781,L0001159,Missed Payment,High,Resolved,2026-07-16,Collections,6
E0001782,L0001159,Payment Mismatch,High,Resolved,2026-09-07,Loan Ops,2
E0001783,L0001159,Payment Mismatch,Low,Resolved,2026-10-14,Loan Ops,7
E0001784,L0001160,Payment Mismatch,Low,Retest,2025-07-10,Collections,2
E0001785,L0001160,Missed Payment,Low,In Progress,2025-12-12,Loan Ops,5
E0001786,L0001160,Payment Mismatch,Medium,Open,2026-06-05,Loan Ops,4
E0001787,L0001161,Payment Mismatch,Low,Retest,2026-08-10,Loan Ops,4
E0001788,L0001162,KYC Failure,High,Manual Review,2025-07-21,Compliance,1
E0001789,L0001164,Missed Payment,Medium,In Progress,2026-03-23,Finance Ops,5
E0001790,L0001165,Missed Payment,Medium,In Progress,2026-01-30,Finance Ops,7
E0001791,L0001165,Payment Mismatch,Low,Open,2026-04-24,Collections,1
E0001792,L0001167,Missed Payment,Low,Retest,2026-06-23,Finance Ops,6
E0001793,L0001167,Missed Payment,Medium,In Progress,2026-07-22,Loan Ops,7
E0001794,L0001168,Payment Mismatch,High,Open,2026-03-28,Loan Ops,2
E0001795,L0001168,Missed Payment,Medium,In Progress,2027-02-21,Collections,4
E0001796,L0001169,Missed Payment,Low,In Progress,2026-03-05,Loan Ops,3
E0001797,L0001170,Payment Mismatch,Medium,Retest,2025-12-26,Finance Ops,2
E0001798,L0001170,Missed Payment,High,Open,2026-05-20,Finance Ops,2
E0001799,L0001170,KYC Failure,High,Open,2025-08-19,Compliance,3
E0001800,L0001171,Missed Payment,High,In Progress,2026-07-05,Finance Ops,7
E0001801,L0001171,Missed Payment,Medium,In Progress,2026-09-03,Finance Ops,2
E0001802,L0001171,KYC Failure,High,Manual Review,2026-01-04,Compliance,5
E0001803,L0001173,Payment Mismatch,Low,In Progress,2026-08-26,Loan Ops,2
E0001804,L0001173,KYC Failure,High,Manual Review,2026-03-24,Compliance,3
E0001805,L0001174,Payment Mismatch,Medium,Resolved,2025-10-06,Loan Ops,5
E0001806,L0001175,Missed Payment,High,Resolved,2025-09-02,Collections,1
E0001807,L0001175,Payment Mismatch,High,In Progress,2025-11-22,Loan Ops,7
E0001808,L0001176,Payment Mismatch,High,In Progress,2026-07-17,Collections,7
E0001809,L0001177,Missed Payment,High,In Progress,2026-10-11,Finance Ops,1
E0001810,L0001177,Payment Mismatch,High,Resolved,2026-11-07,Collections,2
E0001811,L0001177,KYC Failure,High,Open,2026-02-03,Compliance,2
E0001812,L0001178,Missed Payment,High,Open,2025-12-04,Finance Ops,6
E0001813,L0001178,Payment Mismatch,Medium,In Progress,2026-01-03,Loan Ops,1
E0001814,L0001178,KYC Failure,High,Open,2025-09-30,Compliance,1
E0001815,L0001179,Payment Mismatch,High,Retest,2026-11-09,Collections,4
E0001816,L0001180,Payment Mismatch,Medium,In Progress,2026-05-22,Finance Ops,4
E0001817,L0001180,Payment Mismatch,Medium,Open,2026-06-23,Loan Ops,6
E0001818,L0001180,Payment Mismatch,High,Retest,2026-08-22,Finance Ops,6
E0001819,L0001181,Missed Payment,High,In Progress,2025-04-07,Collections,5
E0001820,L0001181,Payment Mismatch,Low,Resolved,2026-03-04,Loan Ops,5
E0001821,L0001181,KYC Failure,High,Resolved,2025-03-05,Compliance,3
E0001822,L0001183,Missed Payment,High,Resolved,2026-03-25,Collections,2
E0001823,L0001186,Payment Mismatch,High,Resolved,2025-06-03,Loan Ops,1
E0001824,L0001187,KYC Failure,High,Open,2026-01-12,Compliance,4
E0001825,L0001188,KYC Failure,High,Resolved,2025-11-16,Compliance,5
E0001826,L0001189,Payment Mismatch,Medium,In Progress,2026-06-03,Loan Ops,2
E0001827,L0001190,Payment Mismatch,High,Resolved,2026-02-06,Finance Ops,3
E0001828,L0001190,Missed Payment,Low,In Progress,2026-05-04,Collections,2
E0001829,L0001190,Missed Payment,High,Retest,2026-09-03,Loan Ops,6
E0001830,L0001190,Payment Mismatch,High,Resolved,2026-11-30,Collections,7
E0001831,L0001191,Missed Payment,High,In Progress,2025-05-24,Finance Ops,7
E0001832,L0001191,Payment Mismatch,High,In Progress,2025-09-21,Collections,7
E0001833,L0001191,Payment Mismatch,Low,Open,2026-02-17,Collections,3
E0001834,L0001193,Payment Mismatch,Medium,Open,2026-01-23,Loan Ops,5
E0001835,L0001193,Payment Mismatch,Medium,Open,2026-05-26,Collections,6
E0001836,L0001193,Payment Mismatch,Low,In Progress,2026-07-25,Loan Ops,5
E0001837,L0001193,Payment Mismatch,High,Resolved,2026-08-20,Loan Ops,7
E0001838,L0001193,Missed Payment,High,Open,2026-11-19,Finance Ops,2
E0001839,L0001193,Payment Mismatch,Medium,In Progress,2027-02-28,Collections,2
E0001840,L0001193,Payment Mismatch,Low,Retest,2027-04-18,Collections,4
E0001841,L0001195,Payment Mismatch,Medium,Resolved,2025-10-01,Collections,2
E0001842,L0001195,Payment Mismatch,High,Resolved,2026-04-01,Finance Ops,6
E0001843,L0001195,Payment Mismatch,Low,Open,2026-05-01,Collections,1
E0001844,L0001195,Missed Payment,Low,Open,2026-06-08,Collections,1
E0001845,L0001197,Missed Payment,Low,Retest,2025-09-09,Loan Ops,6
E0001846,L0001197,Missed Payment,Medium,In Progress,2025-12-19,Finance Ops,5
E0001847,L0001197,Missed Payment,High,Open,2026-05-06,Loan Ops,7
E0001848,L0001198,Payment Mismatch,Medium,Resolved,2025-09-16,Loan Ops,4
E0001849,L0001200,Payment Mismatch,Medium,Open,2025-11-04,Loan Ops,3
E0001850,L0001201,Payment Mismatch,High,Retest,2025-10-09,Collections,1
E0001851,L0001201,Missed Payment,Low,Open,2025-12-15,Collections,3
E0001852,L0001201,KYC Failure,High,Resolved,2025-08-07,Compliance,5
E0001853,L0001204,Payment Mismatch,High,Resolved,2025-11-18,Loan Ops,3
E0001854,L0001205,Missed Payment,Low,In Progress,2025-08-17,Loan Ops,2
E0001855,L0001205,Payment Mismatch,High,Retest,2025-11-08,Loan Ops,1
E0001856,L0001207,Payment Mismatch,Medium,Resolved,2026-06-27,Finance Ops,3
E0001857,L0001209,Payment Mismatch,Medium,Resolved,2025-10-19,Finance Ops,7
E0001858,L0001209,Payment Mismatch,Low,In Progress,2025-12-28,Loan Ops,5
E0001859,L0001209,Missed Payment,High,Resolved,2026-01-22,Loan Ops,3
E0001860,L0001209,Missed Payment,Medium,Open,2026-02-26,Loan Ops,4
E0001861,L0001209,Missed Payment,High,Resolved,2026-04-22,Finance Ops,5
E0001862,L0001209,Payment Mismatch,Low,Retest,2026-06-16,Finance Ops,2
E0001863,L0001210,Payment Mismatch,Medium,Resolved,2026-04-30,Loan Ops,4
E0001864,L0001211,Payment Mismatch,Low,Open,2026-04-21,Finance Ops,7
E0001865,L0001211,Missed Payment,Low,Open,2026-05-19,Finance Ops,6
E0001866,L0001212,Payment Mismatch,Low,Retest,2025-05-28,Finance Ops,5
E0001867,L0001212,Payment Mismatch,Low,Resolved,2025-11-24,Collections,2
E0001868,L0001212,Payment Mismatch,High,In Progress,2025-12-22,Finance Ops,2
E0001869,L0001214,Missed Payment,Low,Retest,2025-09-16,Finance Ops,5
E0001870,L0001214,Payment Mismatch,Low,Retest,2025-11-27,Loan Ops,4
E0001871,L0001215,Payment Mismatch,High,Resolved,2025-07-06,Loan Ops,6
E0001872,L0001215,Missed Payment,Medium,In Progress,2025-07-31,Finance Ops,1
E0001873,L0001216,Missed Payment,Low,Retest,2026-06-04,Finance Ops,7
E0001874,L0001216,Payment Mismatch,High,Open,2027-02-17,Collections,1
E0001875,L0001217,Payment Mismatch,High,In Progress,2025-10-23,Collections,7
E0001876,L0001218,Missed Payment,Medium,Resolved,2026-04-19,Loan Ops,3
E0001877,L0001219,Payment Mismatch,High,Retest,2025-11-22,Collections,5
E0001878,L0001219,Payment Mismatch,Medium,In Progress,2026-02-20,Collections,4
E0001879,L0001219,Missed Payment,High,Retest,2026-03-25,Loan Ops,4
E0001880,L0001219,KYC Failure,High,Manual Review,2025-01-19,Compliance,4
E0001881,L0001221,Missed Payment,Medium,Open,2026-11-29,Collections,4
E0001882,L0001221,Payment Mismatch,Low,Open,2027-06-30,Finance Ops,3
E0001883,L0001222,Missed Payment,Low,Resolved,2027-03-02,Collections,4
E0001884,L0001222,KYC Failure,High,Resolved,2026-05-30,Compliance,4
E0001885,L0001223,Missed Payment,Medium,Retest,2027-02-12,Finance Ops,4
E0001886,L0001223,Payment Mismatch,High,In Progress,2027-04-25,Finance Ops,4
E0001887,L0001224,Payment Mismatch,Low,In Progress,2025-10-27,Finance Ops,2
E0001888,L0001224,Payment Mismatch,Medium,Resolved,2025-12-28,Collections,4
E0001889,L0001229,Missed Payment,Medium,Resolved,2026-09-27,Finance Ops,6
E0001890,L0001229,Missed Payment,Low,Resolved,2026-10-31,Loan Ops,4
E0001891,L0001229,Missed Payment,High,Resolved,2027-01-04,Finance Ops,4
E0001892,L0001229,Missed Payment,High,In Progress,2027-02-21,Collections,6
E0001893,L0001231,Payment Mismatch,Low,Resolved,2025-05-15,Collections,5
E0001894,L0001231,Payment Mismatch,Low,Open,2025-06-16,Collections,4
E0001895,L0001231,Payment Mismatch,High,Retest,2025-09-11,Collections,4
E0001896,L0001231,Payment Mismatch,Low,Retest,2025-10-17,Finance Ops,3
E0001897,L0001233,Payment Mismatch,Medium,Open,2025-06-06,Loan Ops,1
E0001898,L0001234,Payment Mismatch,High,Resolved,2026-01-20,Collections,2
E0001899,L0001235,Missed Payment,Low,In Progress,2026-04-12,Loan Ops,5
E0001900,L0001235,Missed Payment,Medium,Retest,2026-08-09,Finance Ops,6
E0001901,L0001236,Payment Mismatch,Medium,In Progress,2025-11-17,Finance Ops,6
E0001902,L0001236,Missed Payment,Low,Resolved,2026-05-11,Collections,5
E0001903,L0001240,Missed Payment,Low,Resolved,2026-11-06,Finance Ops,7
E0001904,L0001240,Payment Mismatch,Medium,Resolved,2026-12-08,Loan Ops,6
E0001905,L0001241,Missed Payment,Medium,Resolved,2026-08-15,Finance Ops,4
E0001906,L0001241,Missed Payment,High,Resolved,2027-01-01,Loan Ops,6
E0001907,L0001241,Payment Mismatch,High,Resolved,2027-05-31,Collections,1
E0001908,L0001242,Payment Mismatch,High,Retest,2025-12-09,Finance Ops,6
E0001909,L0001242,Missed Payment,Low,Open,2026-04-09,Collections,1
E0001910,L0001242,Missed Payment,High,Open,2026-07-10,Collections,6
E0001911,L0001244,Payment Mismatch,Low,Retest,2026-06-22,Collections,3
E0001912,L0001246,KYC Failure,High,Manual Review,2025-05-05,Compliance,5
E0001913,L0001247,Missed Payment,Medium,In Progress,2025-12-15,Collections,1
E0001914,L0001247,Payment Mismatch,Medium,Resolved,2026-11-12,Collections,4
E0001915,L0001247,Payment Mismatch,Low,Open,2026-12-21,Loan Ops,3
E0001916,L0001248,Payment Mismatch,Low,Open,2026-08-11,Collections,6
E0001917,L0001249,Missed Payment,High,Retest,2026-08-04,Collections,4
E0001918,L0001250,Missed Payment,Medium,Retest,2025-09-16,Collections,7
E0001919,L0001250,Missed Payment,Low,Retest,2025-11-19,Collections,4
E0001920,L0001250,Payment Mismatch,Low,Retest,2026-03-12,Loan Ops,2
E0001921,L0001250,KYC Failure,High,Open,2025-03-16,Compliance,3
E0001922,L0001251,Payment Mismatch,High,Open,2026-02-19,Finance Ops,2
E0001923,L0001251,Payment Mismatch,Low,In Progress,2026-08-15,Loan Ops,6
E0001924,L0001253,Missed Payment,High,Resolved,2026-01-26,Finance Ops,5
E0001925,L0001254,Payment Mismatch,Low,Open,2025-05-23,Collections,2
E0001926,L0001254,Payment Mismatch,High,Resolved,2025-07-24,Collections,7
E0001927,L0001254,Missed Payment,High,Resolved,2025-10-20,Collections,5
E0001928,L0001255,Payment Mismatch,Low,Open,2025-08-22,Finance Ops,5
E0001929,L0001256,Missed Payment,Low,In Progress,2025-10-11,Loan Ops,6
E0001930,L0001256,Payment Mismatch,Medium,Open,2026-01-18,Finance Ops,1
E0001931,L0001259,KYC Failure,High,Open,2026-03-26,Compliance,3
E0001932,L0001260,Payment Mismatch,Medium,In Progress,2025-08-06,Loan Ops,4
E0001933,L0001260,Missed Payment,Low,Retest,2025-11-29,Finance Ops,2
E0001934,L0001260,Missed Payment,Medium,In Progress,2026-01-22,Collections,2
E0001935,L0001262,Payment Mismatch,Medium,Open,2026-06-12,Finance Ops,6
E0001936,L0001262,Missed Payment,High,Open,2026-07-15,Collections,2
E0001937,L0001262,Payment Mismatch,Medium,Retest,2026-09-13,Finance Ops,3
E0001938,L0001264,Payment Mismatch,Low,Resolved,2025-03-21,Finance Ops,2
E0001939,L0001264,Payment Mismatch,High,Resolved,2026-01-11,Collections,1
E0001940,L0001265,Payment Mismatch,Medium,Open,2025-10-17,Collections,5
E0001941,L0001266,Missed Payment,Low,Retest,2026-05-09,Loan Ops,6
E0001942,L0001268,Missed Payment,Low,Retest,2025-06-25,Collections,2
E0001943,L0001268,Missed Payment,Low,Resolved,2025-08-02,Loan Ops,2
E0001944,L0001271,Payment Mismatch,Low,Resolved,2026-04-27,Loan Ops,5
E0001945,L0001271,Payment Mismatch,High,Retest,2026-08-22,Loan Ops,3
E0001946,L0001272,Missed Payment,Medium,Open,2025-08-31,Loan Ops,1
E0001947,L0001273,Missed Payment,Low,Retest,2026-01-17,Loan Ops,6
E0001948,L0001273,Missed Payment,High,Resolved,2026-09-08,Collections,5
E0001949,L0001274,Payment Mismatch,Low,In Progress,2025-10-05,Collections,5
E0001950,L0001274,Payment Mismatch,High,In Progress,2025-10-26,Collections,3
E0001951,L0001274,Payment Mismatch,Medium,Resolved,2025-11-24,Finance Ops,5
E0001952,L0001275,Missed Payment,High,Open,2025-03-04,Collections,3
E0001953,L0001275,Payment Mismatch,Medium,Retest,2025-09-05,Loan Ops,4
E0001954,L0001275,Missed Payment,High,Open,2025-12-22,Collections,4
E0001955,L0001277,Missed Payment,Medium,Open,2026-01-01,Finance Ops,6
E0001956,L0001277,KYC Failure,High,Open,2025-08-02,Compliance,3
E0001957,L0001278,Missed Payment,Low,Retest,2025-07-22,Collections,2
E0001958,L0001280,Payment Mismatch,Low,Resolved,2026-09-24,Loan Ops,3
E0001959,L0001280,Payment Mismatch,Low,Retest,2026-10-23,Finance Ops,3
E0001960,L0001281,Missed Payment,High,Open,2025-08-01,Finance Ops,2
E0001961,L0001281,Missed Payment,Medium,Open,2026-03-04,Loan Ops,5
E0001962,L0001281,KYC Failure,High,Manual Review,2025-05-22,Compliance,2
E0001963,L0001282,KYC Failure,High,Open,2025-11-23,Compliance,4
E0001964,L0001284,Missed Payment,Low,Open,2026-04-22,Collections,4
E0001965,L0001284,Payment Mismatch,Medium,In Progress,2026-06-18,Collections,4
E0001966,L0001284,Payment Mismatch,High,Retest,2026-08-23,Finance Ops,6
E0001967,L0001284,Missed Payment,Low,In Progress,2026-11-21,Finance Ops,2
E0001968,L0001284,KYC Failure,High,Manual Review,2025-12-17,Compliance,3
E0001969,L0001286,Missed Payment,Medium,Open,2026-03-29,Finance Ops,4
E0001970,L0001286,Missed Payment,Medium,Open,2026-09-22,Finance Ops,7
E0001971,L0001286,Missed Payment,High,Open,2027-02-17,Loan Ops,1
E0001972,L0001287,Payment Mismatch,High,Retest,2025-08-11,Loan Ops,7
E0001973,L0001287,Missed Payment,Low,Retest,2025-09-01,Loan Ops,2
E0001974,L0001288,Payment Mismatch,Low,Resolved,2027-05-06,Loan Ops,1
E0001975,L0001289,Payment Mismatch,High,Retest,2025-10-03,Loan Ops,2
E0001976,L0001289,Missed Payment,Low,Retest,2026-04-02,Collections,2
E0001977,L0001290,KYC Failure,High,Open,2025-12-27,Compliance,1
E0001978,L0001291,Missed Payment,Medium,Resolved,2025-12-10,Finance Ops,3
E0001979,L0001291,Missed Payment,Low,In Progress,2026-05-28,Loan Ops,7
E0001980,L0001292,Missed Payment,Low,In Progress,2026-04-01,Finance Ops,3
E0001981,L0001292,Payment Mismatch,Medium,Open,2026-06-05,Collections,7
E0001982,L0001292,Missed Payment,High,Retest,2026-07-10,Finance Ops,4
E0001983,L0001292,Payment Mismatch,Medium,Open,2026-11-02,Finance Ops,6
E0001984,L0001293,Payment Mismatch,Medium,Resolved,2026-06-03,Finance Ops,3
E0001985,L0001295,Payment Mismatch,Medium,Resolved,2026-04-18,Collections,2
E0001986,L0001295,Payment Mismatch,High,Retest,2026-11-14,Finance Ops,4
E0001987,L0001295,KYC Failure,High,Open,2025-11-16,Compliance,1
E0001988,L0001296,Payment Mismatch,Low,Retest,2025-12-01,Finance Ops,5
E0001989,L0001297,Missed Payment,Medium,Open,2025-04-28,Loan Ops,3
E0001990,L0001297,Missed Payment,High,Retest,2025-08-27,Loan Ops,2
E0001991,L0001298,Payment Mismatch,High,Open,2026-05-29,Loan Ops,2
E0001992,L0001298,Missed Payment,Low,Resolved,2026-09-24,Collections,1
E0001993,L0001298,KYC Failure,High,Manual Review,2026-03-27,Compliance,2
E0001994,L0001299,Payment Mismatch,High,Retest,2025-11-13,Loan Ops,1
E0001995,L0001299,Payment Mismatch,High,In Progress,2026-01-11,Loan Ops,5
E0001996,L0001300,Payment Mismatch,Low,In Progress,2026-08-12,Loan Ops,5
E0001997,L0001300,KYC Failure,High,Manual Review,2025-10-04,Compliance,3
E0001998,L0001301,Missed Payment,High,Open,2026-02-25,Collections,3
E0001999,L0001301,KYC Failure,High,Manual Review,2025-06-22,Compliance,5
E0002000,L0001303,Missed Payment,High,In Progress,2026-03-13,Loan Ops,6
E0002001,L0001303,Payment Mismatch,Low,Open,2026-11-11,Collections,5
E0002002,L0001305,Payment Mismatch,Low,Open,2026-07-23,Finance Ops,1
E0002003,L0001305,Payment Mismatch,High,In Progress,2026-09-19,Loan Ops,6
E0002004,L0001305,KYC Failure,High,Open,2026-04-18,Compliance,5
E0002005,L0001306,Missed Payment,Low,Resolved,2025-05-03,Loan Ops,1
E0002006,L0001306,Payment Mismatch,Low,Open,2025-07-05,Loan Ops,5
E0002007,L0001307,Payment Mismatch,Low,Open,2025-09-30,Collections,5
E0002008,L0001307,Payment Mismatch,Low,Retest,2025-10-29,Collections,1
E0002009,L0001307,Payment Mismatch,Medium,Open,2026-03-10,Finance Ops,5
E0002010,L0001307,Payment Mismatch,Medium,In Progress,2026-07-08,Finance Ops,6
E0002011,L0001308,Payment Mismatch,High,Resolved,2026-09-12,Finance Ops,4
E0002012,L0001308,Missed Payment,Low,In Progress,2026-10-17,Finance Ops,1
E0002013,L0001309,Missed Payment,Low,Resolved,2026-06-07,Loan Ops,4
E0002014,L0001309,Payment Mismatch,Low,Retest,2026-07-07,Loan Ops,2
E0002015,L0001309,Missed Payment,Low,Retest,2026-09-07,Finance Ops,4
E0002016,L0001310,KYC Failure,High,Resolved,2025-03-09,Compliance,3
E0002017,L0001311,Missed Payment,High,Retest,2026-03-05,Collections,1
E0002018,L0001311,Missed Payment,Low,Retest,2026-04-04,Collections,5
E0002019,L0001311,Missed Payment,High,Retest,2027-03-09,Loan Ops,7
E0002020,L0001311,KYC Failure,High,Open,2025-12-27,Compliance,2
E0002021,L0001312,Missed Payment,Low,Resolved,2025-08-07,Collections,2
E0002022,L0001313,Payment Mismatch,Low,Resolved,2025-08-30,Finance Ops,5
E0002023,L0001314,Payment Mismatch,Low,Retest,2025-05-28,Collections,2
E0002024,L0001314,Payment Mismatch,Medium,Retest,2025-07-20,Loan Ops,3
E0002025,L0001315,Payment Mismatch,Low,Resolved,2026-01-20,Collections,6
E0002026,L0001315,KYC Failure,High,Open,2025-12-16,Compliance,4
E0002027,L0001316,Missed Payment,Medium,In Progress,2025-06-09,Collections,6
E0002028,L0001317,Payment Mismatch,Medium,Resolved,2025-12-10,Loan Ops,6
E0002029,L0001317,Missed Payment,Medium,Open,2026-05-10,Loan Ops,7
E0002030,L0001318,Payment Mismatch,High,Retest,2025-09-24,Collections,1
E0002031,L0001318,Payment Mismatch,Medium,In Progress,2025-12-21,Collections,5
E0002032,L0001318,Missed Payment,High,Retest,2026-02-21,Loan Ops,4
E0002033,L0001318,Missed Payment,Low,Retest,2026-06-21,Collections,6
E0002034,L0001318,KYC Failure,High,Resolved,2025-04-20,Compliance,2
E0002035,L0001319,Missed Payment,High,In Progress,2026-09-21,Collections,6
E0002036,L0001320,Payment Mismatch,High,Open,2025-06-04,Loan Ops,3
E0002037,L0001321,Missed Payment,Medium,Retest,2026-09-09,Collections,3
E0002038,L0001321,Missed Payment,High,Open,2027-03-12,Finance Ops,2
E0002039,L0001322,Missed Payment,High,Resolved,2025-09-07,Finance Ops,7
E0002040,L0001323,Payment Mismatch,Medium,In Progress,2026-02-08,Loan Ops,7
E0002041,L0001323,Payment Mismatch,Medium,Open,2026-11-04,Collections,6
E0002042,L0001323,Missed Payment,High,Open,2027-03-03,Collections,7
E0002043,L0001325,KYC Failure,High,Open,2026-04-12,Compliance,1
E0002044,L0001328,Missed Payment,Low,In Progress,2025-12-16,Loan Ops,6
E0002045,L0001328,Payment Mismatch,Medium,In Progress,2026-02-17,Finance Ops,3
E0002046,L0001328,KYC Failure,High,Open,2025-08-10,Compliance,4
E0002047,L0001329,Payment Mismatch,Low,In Progress,2026-06-24,Collections,2
E0002048,L0001329,Payment Mismatch,High,Open,2026-08-21,Collections,4
E0002049,L0001329,Missed Payment,High,In Progress,2026-10-21,Loan Ops,1
E0002050,L0001329,Payment Mismatch,High,Resolved,2027-05-29,Collections,2
E0002051,L0001330,KYC Failure,High,Resolved,2026-02-25,Compliance,2
E0002052,L0001332,Payment Mismatch,Medium,Resolved,2025-09-19,Finance Ops,2
E0002053,L0001332,Payment Mismatch,High,Open,2025-12-20,Loan Ops,4
E0002054,L0001332,Payment Mismatch,High,Retest,2026-01-18,Collections,3
E0002055,L0001332,Missed Payment,Low,Retest,2026-02-17,Loan Ops,5
E0002056,L0001332,Payment Mismatch,High,Open,2026-04-23,Loan Ops,2
E0002057,L0001332,Missed Payment,Low,Open,2026-06-19,Collections,6
E0002058,L0001333,Payment Mismatch,Medium,Open,2026-06-27,Collections,6
E0002059,L0001334,Missed Payment,Low,Retest,2026-12-09,Finance Ops,2
E0002060,L0001334,Missed Payment,Medium,In Progress,2027-01-10,Finance Ops,2
E0002061,L0001334,Payment Mismatch,Low,Open,2027-03-21,Collections,4
E0002062,L0001334,Missed Payment,Low,Open,2027-07-19,Loan Ops,6
